,Country or Area,Year,Unit,Quantity
1380,Japan,2017,"Kilowatt-hours, million",33101.868425918
1381,Japan,2016,"Kilowatt-hours, million",31649.469764
1382,Japan,2015,"Kilowatt-hours, million",30721.691244
1383,Japan,2014,"Kilowatt-hours, million",31068.635966
1384,Japan,2013,"Kilowatt-hours, million",33261.971054
1385,Japan,2012,"Kilowatt-hours, million",39494.753818
1386,Japan,2011,"Kilowatt-hours, million",41439.199818
1387,Japan,2010,"Kilowatt-hours, million",41478.922072
1388,Japan,2009,"Kilowatt-hours, million",44280.868758
1389,Japan,2008,"Kilowatt-hours, million",46018.647926
1390,Japan,2007,"Kilowatt-hours, million",46213.648082
1391,Japan,2006,"Kilowatt-hours, million",41245.86633
1392,Japan,2005,"Kilowatt-hours, million",37392.252136
1393,Japan,2004,"Kilowatt-hours, million",34821.138968
1394,Japan,2003,"Kilowatt-hours, million",33543.915724
1395,Japan,2002,"Kilowatt-hours, million",32521.137128
1396,Japan,2001,"Kilowatt-hours, million",29378.079058
1397,Japan,2000,"Kilowatt-hours, million",29538.91252
1398,Japan,1999,"Kilowatt-hours, million",27385.577464
1399,Japan,1998,"Kilowatt-hours, million",27281.96627
1400,Japan,1997,"Kilowatt-hours, million",27460.855302
1401,Japan,1996,"Kilowatt-hours, million",26269.743238
1402,Japan,1995,"Kilowatt-hours, million",26458.3545
1403,Japan,1994,"Kilowatt-hours, million",26967.521574
1404,Japan,1993,"Kilowatt-hours, million",26647.799096
1405,Japan,1992,"Kilowatt-hours, million",25793.353968
1406,Japan,1991,"Kilowatt-hours, million",26044.743058
1407,Japan,1990,"Kilowatt-hours, million",24778.630934
1408,Jordan,2021,"Kilowatt-hours, million",1613.195735
1409,Jordan,2020,"Kilowatt-hours, million",1616.6124044
1410,Jordan,2019,"Kilowatt-hours, million",962.352992104
1411,Jordan,2018,"Kilowatt-hours, million",1006.64247198
1412,Jordan,2017,"Kilowatt-hours, million",1068.6675215999999
1413,Jordan,2016,"Kilowatt-hours, million",1002.7230244000001
1414,Jordan,2015,"Kilowatt-hours, million",1175.6120515999999
1415,Jordan,2014,"Kilowatt-hours, million",1133.9259071400002
1416,Jordan,2013,"Kilowatt-hours, million",1296.667704
1417,Jordan,2012,"Kilowatt-hours, million",1562.3068054
1418,Jordan,2011,"Kilowatt-hours, million",1730.279162
1419,Jordan,2010,"Kilowatt-hours, million",1762.5847434000002
1420,Jordan,2009,"Kilowatt-hours, million",2092.1127848
1421,Jordan,2008,"Kilowatt-hours, million",1970.6404654
1422,Jordan,2007,"Kilowatt-hours, million",2132.1683724
1423,Jordan,2006,"Kilowatt-hours, million",2393.196359
1424,Jordan,2005,"Kilowatt-hours, million",2309.168514
1425,Jordan,2004,"Kilowatt-hours, million",2805.002244
1426,Jordan,2003,"Kilowatt-hours, million",2750.557756
1427,Jordan,2002,"Kilowatt-hours, million",2430.001944
1428,Jordan,2001,"Kilowatt-hours, million",2662.779908
1429,Jordan,2000,"Kilowatt-hours, million",2505.55756
1430,Jordan,1999,"Kilowatt-hours, million",2627.224324
1431,Jordan,1998,"Kilowatt-hours, million",2651.668788
1432,Jordan,1997,"Kilowatt-hours, million",2603.057638
1433,Jordan,1996,"Kilowatt-hours, million",2359.72411
1434,Jordan,1995,"Kilowatt-hours, million",2432.779724
1435,Jordan,1994,"Kilowatt-hours, million",2714.446616
1436,Jordan,1993,"Kilowatt-hours, million",1625.834634
1437,Jordan,1992,"Kilowatt-hours, million",1381.94555
1438,Jordan,1991,"Kilowatt-hours, million",1269.723238
1439,Jordan,1990,"Kilowatt-hours, million",1312.223272
1440,Kazakhstan,2020,"Kilowatt-hours, million",340158.150459636
1441,Kazakhstan,2019,"Kilowatt-hours, million",372177.797742
1442,Kazakhstan,2018,"Kilowatt-hours, million",435315.6507522421
1443,Kazakhstan,2017,"Kilowatt-hours, million",513309.577314
1444,Kazakhstan,2016,"Kilowatt-hours, million",453023.417974
1445,Kazakhstan,2015,"Kilowatt-hours, million",431074.789304
1446,Kazakhstan,2014,"Kilowatt-hours, million",404116.156626
1447,Kazakhstan,2013,"Kilowatt-hours, million",396732.26183
1448,Kazakhstan,2012,"Kilowatt-hours, million",436807.926946062
1449,Kazakhstan,2011,"Kilowatt-hours, million",428483.44028647797
1450,Kazakhstan,2010,"Kilowatt-hours, million",405450.19269322796
1451,Kazakhstan,2009,"Kilowatt-hours, million",389581.639998396
1452,Kazakhstan,2008,"Kilowatt-hours, million",356489.63769148197
1453,Kazakhstan,2007,"Kilowatt-hours, million",320416.92286111094
1454,Kazakhstan,2006,"Kilowatt-hours, million",285959.117656
1455,Kazakhstan,2005,"Kilowatt-hours, million",270686.605438
1456,Kazakhstan,2004,"Kilowatt-hours, million",239592.136118
1457,Kazakhstan,2003,"Kilowatt-hours, million",179916.255460667
1458,Kazakhstan,2002,"Kilowatt-hours, million",152945.677912
1459,Kazakhstan,2001,"Kilowatt-hours, million",131048.160394
1460,Kazakhstan,2000,"Kilowatt-hours, million",125104.6778336622
1461,Kazakhstan,1999,"Kilowatt-hours, million",107134.530152
1462,Kazakhstan,1998,"Kilowatt-hours, million",83231.177696
1463,Kazakhstan,1997,"Kilowatt-hours, million",84972.845756
1464,Kazakhstan,1996,"Kilowatt-hours, million",68320.88799
1465,Kazakhstan,1995,"Kilowatt-hours, million",61953.660674
1466,Kazakhstan,1994,"Kilowatt-hours, million",46999.482044
1467,Kazakhstan,1993,"Kilowatt-hours, million",70163.94502
1468,Kazakhstan,1992,"Kilowatt-hours, million",84511.456498
1469,"Korea, Republic of",2021,"Kilowatt-hours, million",636.11162
1470,"Korea, Republic of",2020,"Kilowatt-hours, million",2142.06699143
1471,"Korea, Republic of",2019,"Kilowatt-hours, million",2775.0699978320004
1472,"Korea, Republic of",2018,"Kilowatt-hours, million",3374.167143776
1473,"Korea, Republic of",2017,"Kilowatt-hours, million",3945.3498229439997
1474,"Korea, Republic of",2016,"Kilowatt-hours, million",1789.168098
1475,"Korea, Republic of",2015,"Kilowatt-hours, million",2181.668412
1476,"Korea, Republic of",2014,"Kilowatt-hours, million",3729.16965
1477,"Korea, Republic of",2013,"Kilowatt-hours, million",5368.893184
1478,"Korea, Republic of",2012,"Kilowatt-hours, million",5056.392934
1479,"Korea, Republic of",2011,"Kilowatt-hours, million",5249.726422
1480,"Korea, Republic of",2010,"Kilowatt-hours, million",6271.949462
1481,"Korea, Republic of",2009,"Kilowatt-hours, million",5796.949082
1482,"Korea, Republic of",2008,"Kilowatt-hours, million",2516.113124
1483,"Korea, Republic of",2007,"Kilowatt-hours, million",4102.78106
1484,"Korea, Republic of",2006,"Kilowatt-hours, million",5076.39295
1485,"Korea, Republic of",2005,"Kilowatt-hours, million",5693.06011
1486,"Korea, Republic of",1999,"Kilowatt-hours, million",102.222304
1487,"Korea, Republic of",1998,"Kilowatt-hours, million",72.777836
1488,"Korea, Republic of",1997,"Kilowatt-hours, million",128.333436
1489,"Korea, Republic of",1996,"Kilowatt-hours, million",347.778056
1490,"Korea, Republic of",1995,"Kilowatt-hours, million",9.166674
1491,Kuwait,2021,"Kilowatt-hours, million",230093.03962984
1492,Kuwait,2020,"Kilowatt-hours, million",234953.90944075494
1493,Kuwait,2019,"Kilowatt-hours, million",214284.6049803246
1494,Kuwait,2018,"Kilowatt-hours, million",198380.42290698917
1495,Kuwait,2017,"Kilowatt-hours, million",186961.6269830708
1496,Kuwait,2016,"Kilowatt-hours, million",192423.2372718
1497,Kuwait,2015,"Kilowatt-hours, million",188239.2894802
1498,Kuwait,2014,"Kilowatt-hours, million",173812.1946052
1499,Kuwait,2013,"Kilowatt-hours, million",174536.966851684
1500,Kuwait,2012,"Kilowatt-hours, million",170606.247596
1501,Kuwait,2011,"Kilowatt-hours, million",151364.843314
1502,Kuwait,2010,"Kilowatt-hours, million",131862.327712
1503,Kuwait,2009,"Kilowatt-hours, million",128848.158634
1504,Kuwait,2008,"Kilowatt-hours, million",162987.63039
1505,Kuwait,2007,"Kilowatt-hours, million",168602.634882
1506,Kuwait,2006,"Kilowatt-hours, million",161785.962762
1507,Kuwait,2005,"Kilowatt-hours, million",154992.623994
1508,Kuwait,2004,"Kilowatt-hours, million",138964.277838
1509,Kuwait,2003,"Kilowatt-hours, million",130486.2155
1510,Kuwait,2002,"Kilowatt-hours, million",110597.588478
1511,Kuwait,2001,"Kilowatt-hours, million",125632.878284
1512,Kuwait,2000,"Kilowatt-hours, million",134153.718434
1513,Kuwait,1999,"Kilowatt-hours, million",108706.089464802
1514,Kuwait,1998,"Kilowatt-hours, million",118760.928342
1515,Kuwait,1997,"Kilowatt-hours, million",117819.5387
1516,Kuwait,1996,"Kilowatt-hours, million",118057.316668
1517,Kuwait,1995,"Kilowatt-hours, million",117797.31646
1518,Kuwait,1994,"Kilowatt-hours, million",99568.13521
1519,Kuwait,1993,"Kilowatt-hours, million",93326.185772
1520,Kuwait,1992,"Kilowatt-hours, million",52674.208806
1521,Kuwait,1991,"Kilowatt-hours, million",8945.562712
1522,Kuwait,1990,"Kilowatt-hours, million",76591.72794
1523,Kyrgyzstan,2021,"Kilowatt-hours, million",240.555748
1524,Kyrgyzstan,2020,"Kilowatt-hours, million",224.166846
1525,Kyrgyzstan,2019,"Kilowatt-hours, million",244.44464
1526,Kyrgyzstan,2018,"Kilowatt-hours, million",273.61133
1527,Kyrgyzstan,2017,"Kilowatt-hours, million",260.833542
1528,Kyrgyzstan,2016,"Kilowatt-hours, million",289.722454
1529,Kyrgyzstan,2015,"Kilowatt-hours, million",320.555812
1530,Kyrgyzstan,2014,"Kilowatt-hours, million",346.944722
1531,Kyrgyzstan,2013,"Kilowatt-hours, million",357.778064
1532,Kyrgyzstan,2012,"Kilowatt-hours, million",314.444696
1533,Kyrgyzstan,2011,"Kilowatt-hours, million",288.333564
1534,Kyrgyzstan,2010,"Kilowatt-hours, million",247.22242
1535,Kyrgyzstan,2009,"Kilowatt-hours, million",166.944578
1536,Kyrgyzstan,2008,"Kilowatt-hours, million",188.611262
1537,Kyrgyzstan,2007,"Kilowatt-hours, million",162.50013
1538,Kyrgyzstan,2006,"Kilowatt-hours, million",210.277946
1539,Kyrgyzstan,2005,"Kilowatt-hours, million",270.83355
1540,Kyrgyzstan,2004,"Kilowatt-hours, million",313.2502506
1541,Kyrgyzstan,2003,"Kilowatt-hours, million",293.72245720000006
1542,Kyrgyzstan,2002,"Kilowatt-hours, million",326.250261
1543,Kyrgyzstan,2001,"Kilowatt-hours, million",357.778064
1544,Kyrgyzstan,2000,"Kilowatt-hours, million",346.944722
1545,Kyrgyzstan,1999,"Kilowatt-hours, million",270.83355
1546,Kyrgyzstan,1998,"Kilowatt-hours, million",195.000156
1547,Kyrgyzstan,1997,"Kilowatt-hours, million",433.611458
1548,Kyrgyzstan,1996,"Kilowatt-hours, million",281.94467
1549,Kyrgyzstan,1995,"Kilowatt-hours, million",390.27809
1550,Kyrgyzstan,1994,"Kilowatt-hours, million",408.33366
1551,Kyrgyzstan,1993,"Kilowatt-hours, million",396.111428
1552,Kyrgyzstan,1992,"Kilowatt-hours, million",678.889432
1553,Libya,2021,"Kilowatt-hours, million",160824.573104
1554,Libya,2020,"Kilowatt-hours, million",169306.29100048
1555,Libya,2019,"Kilowatt-hours, million",214164.66827604198
1556,Libya,2018,"Kilowatt-hours, million",201790.80726585
1557,Libya,2017,"Kilowatt-hours, million",198626.261400882
1558,Libya,2016,"Kilowatt-hours, million",205543.99776840003
1559,Libya,2015,"Kilowatt-hours, million",211750.00495542397
1560,Libya,2014,"Kilowatt-hours, million",180116.1026761002
1561,Libya,2013,"Kilowatt-hours, million",182759.01287376002
1562,Libya,2012,"Kilowatt-hours, million",186420.61524748398
1563,Libya,2011,"Kilowatt-hours, million",104710.118768028
1564,Libya,2010,"Kilowatt-hours, million",323150.064908734
1565,Libya,2009,"Kilowatt-hours, million",312948.347025144
1566,Libya,2008,"Kilowatt-hours, million",336986.82792258
1567,Libya,2007,"Kilowatt-hours, million",324831.84847638203
1568,Libya,2006,"Kilowatt-hours, million",306550.8016571118
1569,Libya,2005,"Kilowatt-hours, million",233576.8525002214
1570,Libya,2004,"Kilowatt-hours, million",177210.836213
1571,Libya,2003,"Kilowatt-hours, million",113080.0907140002
1572,Libya,2002,"Kilowatt-hours, million",110532.5878148884
1573,Libya,2001,"Kilowatt-hours, million",110216.19945066681
1574,Libya,2000,"Kilowatt-hours, million",108349.90287429739
1575,Libya,1999,"Kilowatt-hours, million",99750.0798
1576,Libya,1998,"Kilowatt-hours, million",113716.75764
1577,Libya,1997,"Kilowatt-hours, million",138068.721566
1578,Libya,1996,"Kilowatt-hours, million",135184.552592
1579,Libya,1995,"Kilowatt-hours, million",133256.217716
1580,Libya,1994,"Kilowatt-hours, million",133781.218136
1581,Libya,1993,"Kilowatt-hours, million",132705.939498
1582,Libya,1992,"Kilowatt-hours, million",143755.67056
1583,Libya,1991,"Kilowatt-hours, million",166908.46686
1584,Libya,1990,"Kilowatt-hours, million",160825.12866
1585,Malaysia,2020,"Kilowatt-hours, million",874833.6765330479
1586,Malaysia,2019,"Kilowatt-hours, million",864913.740263772
1587,Malaysia,2018,"Kilowatt-hours, million",793248.56793168
1588,Malaysia,2017,"Kilowatt-hours, million",756400.60512
1589,Malaysia,2016,"Kilowatt-hours, million",702895.00676
1590,Malaysia,2015,"Kilowatt-hours, million",700597.227144
1591,Malaysia,2014,"Kilowatt-hours, million",756943.66111
1592,Malaysia,2013,"Kilowatt-hours, million",748538.376608
1593,Malaysia,2012,"Kilowatt-hours, million",652648.022118
1594,Malaysia,2011,"Kilowatt-hours, million",762490.88777
1595,Malaysia,2010,"Kilowatt-hours, million",763153.666078
1596,Malaysia,2009,"Kilowatt-hours, million",704591.397006
1597,Malaysia,2008,"Kilowatt-hours, million",744702.817984
1598,Malaysia,2007,"Kilowatt-hours, million",694157.777548
1599,Malaysia,2006,"Kilowatt-hours, million",760514.219522
1600,Malaysia,2005,"Kilowatt-hours, million",798437.027638
1601,Malaysia,2004,"Kilowatt-hours, million",671842.481918
1602,Malaysia,2003,"Kilowatt-hours, million",668703.31274
1603,Malaysia,2002,"Kilowatt-hours, million",583294.355524
1604,Malaysia,2001,"Kilowatt-hours, million",568314.065762
1605,Malaysia,2000,"Kilowatt-hours, million",585051.301374
1606,Malaysia,1999,"Kilowatt-hours, million",530322.368702
1607,Malaysia,1998,"Kilowatt-hours, million",518256.247938
1608,Malaysia,1997,"Kilowatt-hours, million",495144.007226
1609,Malaysia,1996,"Kilowatt-hours, million",468388.152488
1610,Malaysia,1995,"Kilowatt-hours, million",463278.981734
1611,Malaysia,1994,"Kilowatt-hours, million",329315.54123
1612,Malaysia,1993,"Kilowatt-hours, million",312614.416758
1613,Malaysia,1992,"Kilowatt-hours, million",228306.849312
1614,Malaysia,1991,"Kilowatt-hours, million",213732.948764
1615,Malaysia,1990,"Kilowatt-hours, million",179993.19955
1616,Mexico,2021,"Kilowatt-hours, million",337919.60533546796
1617,Mexico,2020,"Kilowatt-hours, million",388630.588682
1618,Mexico,2019,"Kilowatt-hours, million",391934.202436
1619,Mexico,2018,"Kilowatt-hours, million",382847.403222122
1620,Mexico,2017,"Kilowatt-hours, million",367338.904982
1621,Mexico,2016,"Kilowatt-hours, million",475598.99159
1622,Mexico,2015,"Kilowatt-hours, million",510858.186464
1623,Mexico,2014,"Kilowatt-hours, million",516232.35743
1624,Mexico,2013,"Kilowatt-hours, million",538626.81979
1625,Mexico,2012,"Kilowatt-hours, million",542518.48957
1626,Mexico,2011,"Kilowatt-hours, million",584368.800828
1627,Mexico,2010,"Kilowatt-hours, million",617218.54933
1628,Mexico,2009,"Kilowatt-hours, million",682087.767892
1629,Mexico,2008,"Kilowatt-hours, million",693852.777304
1630,Mexico,2007,"Kilowatt-hours, million",617701.049716
1631,Mexico,2006,"Kilowatt-hours, million",590547.69466
1632,Mexico,2005,"Kilowatt-hours, million",518797.915038
1633,Mexico,2004,"Kilowatt-hours, million",491189.559618
1634,Mexico,2003,"Kilowatt-hours, million",498151.509632
1635,Mexico,2002,"Kilowatt-hours, million",470410.09855
1636,Mexico,2001,"Kilowatt-hours, million",472655.93368
1637,Mexico,2000,"Kilowatt-hours, million",486213.444526
1638,Mexico,1999,"Kilowatt-hours, million",444557.022312
1639,Mexico,1998,"Kilowatt-hours, million",463160.09275
1640,Mexico,1997,"Kilowatt-hours, million",432253.401358
1641,Mexico,1996,"Kilowatt-hours, million",399694.208644
1642,Mexico,1995,"Kilowatt-hours, million",328298.040416
1643,Mexico,1994,"Kilowatt-hours, million",323879.703548
1644,Mexico,1993,"Kilowatt-hours, million",315181.363256
1645,Mexico,1992,"Kilowatt-hours, million",296555.237244
1646,Mexico,1991,"Kilowatt-hours, million",304561.632538
1647,Mexico,1990,"Kilowatt-hours, million",304486.632478
1648,Morocco,2020,"Kilowatt-hours, million",964.5941050079999
1649,Morocco,2019,"Kilowatt-hours, million",969.6954979779999
1650,Morocco,2018,"Kilowatt-hours, million",852.39095969
1651,Morocco,2017,"Kilowatt-hours, million",797.2970267260001
1652,Morocco,2016,"Kilowatt-hours, million",787.778408
1653,Morocco,2015,"Kilowatt-hours, million",855.834018
1654,Morocco,2014,"Kilowatt-hours, million",888.334044
1655,Morocco,2013,"Kilowatt-hours, million",898.61183
1656,Morocco,2012,"Kilowatt-hours, million",732.500586
1657,Morocco,2011,"Kilowatt-hours, million",548.889328
1658,Morocco,2010,"Kilowatt-hours, million",580.000464
1659,Morocco,2009,"Kilowatt-hours, million",478.889272
1660,Morocco,2008,"Kilowatt-hours, million",576.944906
1661,Morocco,2007,"Kilowatt-hours, million",692.778332
1662,Morocco,2006,"Kilowatt-hours, million",722.2228
1663,Morocco,2005,"Kilowatt-hours, million",495.000396
1664,Morocco,2004,"Kilowatt-hours, million",549.167106
1665,Morocco,2003,"Kilowatt-hours, million",453.611474
1666,Morocco,2002,"Kilowatt-hours, million",470.278154
1667,Morocco,2001,"Kilowatt-hours, million",485.833722
1668,Morocco,2000,"Kilowatt-hours, million",491.111504
1669,Morocco,1999,"Kilowatt-hours, million",426.38923
1670,Morocco,1998,"Kilowatt-hours, million",365.833626
1671,Morocco,1997,"Kilowatt-hours, million",368.611406
1672,Morocco,1996,"Kilowatt-hours, million",195.000156
1673,Morocco,1995,"Kilowatt-hours, million",151.666788
1674,Morocco,1994,"Kilowatt-hours, million",249.166866
1675,Morocco,1993,"Kilowatt-hours, million",260.000208
1676,Morocco,1992,"Kilowatt-hours, million",260.000208
1677,Morocco,1991,"Kilowatt-hours, million",421.667004
1678,Morocco,1990,"Kilowatt-hours, million",617.778272
1679,Mozambique,2020,"Kilowatt-hours, million",51482.63896385599
1680,Mozambique,2019,"Kilowatt-hours, million",52891.835646768
1681,Mozambique,2018,"Kilowatt-hours, million",53302.854031138
1682,Mozambique,2017,"Kilowatt-hours, million",53247.242875538
1683,Mozambique,2016,"Kilowatt-hours, million",53951.43205
1684,Mozambique,2015,"Kilowatt-hours, million",52865.0700698
1685,Mozambique,2014,"Kilowatt-hours, million",49238.094946
1686,Mozambique,2013,"Kilowatt-hours, million",45483.36972
1687,Mozambique,2012,"Kilowatt-hours, million",40775.865954
1688,Mozambique,2011,"Kilowatt-hours, million",36351.695748
1689,Mozambique,2010,"Kilowatt-hours, million",34661.972174
1690,Mozambique,2009,"Kilowatt-hours, million",31665.580888
1691,Mozambique,2008,"Kilowatt-hours, million",32393.637026
1692,Mozambique,2007,"Kilowatt-hours, million",29033.35656
1693,Mozambique,2006,"Kilowatt-hours, million",29266.134524
1694,Mozambique,2005,"Kilowatt-hours, million",24452.38345078
1695,Mozambique,2004,"Kilowatt-hours, million",14531.18384716
1696,Mozambique,2003,"Kilowatt-hours, million",29.444468
1697,Mozambique,2002,"Kilowatt-hours, million",28.333356
1698,Mozambique,2001,"Kilowatt-hours, million",14.444456
1699,Mozambique,2000,"Kilowatt-hours, million",9.72223
1700,Mozambique,1999,"Kilowatt-hours, million",6.94445
1701,Mozambique,1998,"Kilowatt-hours, million",5.833338
1702,Mozambique,1997,"Kilowatt-hours, million",4.16667
1703,Mozambique,1996,"Kilowatt-hours, million",3.611114
1704,Mozambique,1995,"Kilowatt-hours, million",3.611114
1705,Mozambique,1994,"Kilowatt-hours, million",1.666668
1706,Mozambique,1993,"Kilowatt-hours, million",1.666668
1707,Mozambique,1992,"Kilowatt-hours, million",1.666668
1708,Myanmar,2021,"Kilowatt-hours, million",227.51429034461998
1709,Myanmar,2020,"Kilowatt-hours, million",183967.92820755814
1710,Myanmar,2019,"Kilowatt-hours, million",205440.88126924017
1711,Myanmar,2018,"Kilowatt-hours, million",179607.46511641273
1712,Myanmar,2017,"Kilowatt-hours, million",197703.34912644164
1713,Myanmar,2016,"Kilowatt-hours, million",207301.51380218953
1714,Myanmar,2015,"Kilowatt-hours, million",198894.6401739182
1715,Myanmar,2014,"Kilowatt-hours, million",165919.8285663122
1716,Myanmar,2013,"Kilowatt-hours, million",135300.4218624731
1717,Myanmar,2012,"Kilowatt-hours, million",131671.55563716026
1718,Myanmar,2011,"Kilowatt-hours, million",142687.62828890022
1719,Myanmar,2010,"Kilowatt-hours, million",138223.99930133318
1720,Myanmar,2009,"Kilowatt-hours, million",134918.4410457776
1721,Myanmar,2008,"Kilowatt-hours, million",124465.377627778
1722,Myanmar,2007,"Kilowatt-hours, million",146345.53915967103
1723,Myanmar,2006,"Kilowatt-hours, million",141313.446384
1724,Myanmar,2005,"Kilowatt-hours, million",134344.274142
1725,Myanmar,2004,"Kilowatt-hours, million",111322.033502
1726,Myanmar,2003,"Kilowatt-hours, million",85293.957124
1727,Myanmar,2002,"Kilowatt-hours, million",70375.611856
1728,Myanmar,2001,"Kilowatt-hours, million",67913.109886
1729,Myanmar,2000,"Kilowatt-hours, million",66943.664666
1730,Myanmar,1999,"Kilowatt-hours, million",50556.98489
1731,Myanmar,1998,"Kilowatt-hours, million",30176.968586
1732,Myanmar,1997,"Kilowatt-hours, million",18611.959334
1733,Myanmar,1996,"Kilowatt-hours, million",17168.347068
1734,Myanmar,1995,"Kilowatt-hours, million",15833.346
1735,Myanmar,1994,"Kilowatt-hours, million",14179.17801
1736,Myanmar,1993,"Kilowatt-hours, million",11351.675748
1737,Myanmar,1992,"Kilowatt-hours, million",9177.78512
1738,Myanmar,1991,"Kilowatt-hours, million",9314.729674
1739,Myanmar,1990,"Kilowatt-hours, million",9861.119
1740,Netherlands,2021,"Kilowatt-hours, million",200456.150364792
1741,Netherlands,2020,"Kilowatt-hours, million",223239.67692493202
1742,Netherlands,2019,"Kilowatt-hours, million",309627.63742413395
1743,Netherlands,2018,"Kilowatt-hours, million",359480.33619515004
1744,Netherlands,2017,"Kilowatt-hours, million",421938.25143922
1745,Netherlands,2016,"Kilowatt-hours, million",492595.116298
1746,Netherlands,2015,"Kilowatt-hours, million",510214.852616
1747,Netherlands,2014,"Kilowatt-hours, million",671494.426084
1748,Netherlands,2013,"Kilowatt-hours, million",804917.032822
1749,Netherlands,2012,"Kilowatt-hours, million",760520.05286
1750,Netherlands,2011,"Kilowatt-hours, million",772670.618136
1751,Netherlands,2010,"Kilowatt-hours, million",836707.336032
1752,Netherlands,2009,"Kilowatt-hours, million",728227.804804
1753,Netherlands,2008,"Kilowatt-hours, million",788877.297768
1754,Netherlands,2007,"Kilowatt-hours, million",689613.885024
1755,Netherlands,2006,"Kilowatt-hours, million",716981.406918
1756,Netherlands,2005,"Kilowatt-hours, million",726297.525482
1757,Netherlands,2004,"Kilowatt-hours, million",796132.303572
1758,Netherlands,2003,"Kilowatt-hours, million",675138.317888
1759,Netherlands,2002,"Kilowatt-hours, million",706358.342864
1760,Netherlands,2001,"Kilowatt-hours, million",720237.520634
1761,Netherlands,2000,"Kilowatt-hours, million",683041.101988
1762,Netherlands,1999,"Kilowatt-hours, million",700431.949234
1763,Netherlands,1998,"Kilowatt-hours, million",753206.713676
1764,Netherlands,1997,"Kilowatt-hours, million",789662.576174
1765,Netherlands,1996,"Kilowatt-hours, million",892340.158316
1766,Netherlands,1995,"Kilowatt-hours, million",788416.464066
1767,Netherlands,1994,"Kilowatt-hours, million",775391.175868
1768,Netherlands,1993,"Kilowatt-hours, million",817148.709274
1769,Netherlands,1992,"Kilowatt-hours, million",801215.085416
1770,Netherlands,1991,"Kilowatt-hours, million",797751.749312
1771,Netherlands,1990,"Kilowatt-hours, million",709832.51231
1772,New Zealand,2021,"Kilowatt-hours, million",43756.981394446
1773,New Zealand,2020,"Kilowatt-hours, million",50590.076027584
1774,New Zealand,2019,"Kilowatt-hours, million",52302.061841616
1775,New Zealand,2018,"Kilowatt-hours, million",49375.317278
1776,New Zealand,2017,"Kilowatt-hours, million",55563.100006
1777,New Zealand,2016,"Kilowatt-hours, million",56258.37834
1778,New Zealand,2015,"Kilowatt-hours, million",54195.598912
1779,New Zealand,2014,"Kilowatt-hours, million",57483.101542
1780,New Zealand,2013,"Kilowatt-hours, million",52767.264436
1781,New Zealand,2012,"Kilowatt-hours, million",50372.540298
1782,New Zealand,2011,"Kilowatt-hours, million",46784.204094
1783,New Zealand,2010,"Kilowatt-hours, million",51892.263736
1784,New Zealand,2009,"Kilowatt-hours, million",48312.53865
1785,New Zealand,2008,"Kilowatt-hours, million",46368.09265
1786,New Zealand,2007,"Kilowatt-hours, million",48204.760786
1787,New Zealand,2006,"Kilowatt-hours, million",43023.367752
1788,New Zealand,2005,"Kilowatt-hours, million",41931.144656
1789,New Zealand,2004,"Kilowatt-hours, million",45046.424926
1790,New Zealand,2003,"Kilowatt-hours, million",50147.540118
1791,New Zealand,2002,"Kilowatt-hours, million",65803.941532
1792,New Zealand,2001,"Kilowatt-hours, million",69470.88891
1793,New Zealand,2000,"Kilowatt-hours, million",65791.163744
1794,New Zealand,1999,"Kilowatt-hours, million",62695.327934
1795,New Zealand,1998,"Kilowatt-hours, million",54599.765902
1796,New Zealand,1997,"Kilowatt-hours, million",61575.604816
1797,New Zealand,1996,"Kilowatt-hours, million",57177.545742
1798,New Zealand,1995,"Kilowatt-hours, million",49794.48428
1799,New Zealand,1994,"Kilowatt-hours, million",52870.597852
1800,New Zealand,1993,"Kilowatt-hours, million",56567.545254
1801,New Zealand,1992,"Kilowatt-hours, million",58250.602156
1802,New Zealand,1991,"Kilowatt-hours, million",55069.210722
1803,New Zealand,1990,"Kilowatt-hours, million",50646.984962
1804,Niger,2020,"Kilowatt-hours, million",411.666996
1805,Niger,2019,"Kilowatt-hours, million",411.666996
1806,Nigeria,2021,"Kilowatt-hours, million",774784.25316024
1807,Nigeria,2020,"Kilowatt-hours, million",807785.39345002
1808,Nigeria,2019,"Kilowatt-hours, million",848834.05128892
1809,Nigeria,2018,"Kilowatt-hours, million",843333.8135553999
1810,Nigeria,2017,"Kilowatt-hours, million",841336.1452906001
1811,Nigeria,2016,"Kilowatt-hours, million",822473.5918394582
1812,Nigeria,2015,"Kilowatt-hours, million",895528.8830891999
1813,Nigeria,2014,"Kilowatt-hours, million",908256.1315209906
1814,Nigeria,2013,"Kilowatt-hours, million",839044.14762367
1815,Nigeria,2012,"Kilowatt-hours, million",893124.7978326001
1816,Nigeria,2011,"Kilowatt-hours, million",867336.6105353999
1817,Nigeria,2010,"Kilowatt-hours, million",816710.653368
1818,Nigeria,2009,"Kilowatt-hours, million",620872.163364
1819,Nigeria,2008,"Kilowatt-hours, million",795898.414496
1820,Nigeria,2007,"Kilowatt-hours, million",762750.6102
1821,Nigeria,2006,"Kilowatt-hours, million",659544.97208
1822,Nigeria,2005,"Kilowatt-hours, million",645227.1689591001
1823,Nigeria,2004,"Kilowatt-hours, million",659156.869825074
1824,Nigeria,2003,"Kilowatt-hours, million",598116.663770726
1825,Nigeria,2002,"Kilowatt-hours, million",514269.566137546
